fname,fx,run,budget_factor,budget,algname,fid,iid,dim
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0264927663,4,5000,50000,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0264927663,4,10000,100000,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.8698524627,5,10,100,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.8586060126,5,50,500,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.4533257613,5,100,1000,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.6633367378,5,500,5000,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4035459827,5,1000,10000,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.7895943426,5,5000,50000,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I4_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.7895943426,5,10000,100000,modcma_bipop,20,4,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.3406060675,1,10,100,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.5574223148,1,50,500,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.0083592071,1,100,1000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9938718305,1,500,5000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8759015692,1,1000,10000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4415085975,1,5000,50000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0462297661,1,10000,100000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.6591944151,2,10,100,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.8298006904,2,50,500,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.7785597723,2,100,1000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4806009834,2,500,5000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4806009834,2,1000,10000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4806009834,2,5000,50000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4213926933,2,10000,100000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.3727793841,3,10,100,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.8618686249,3,50,500,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8104524837,3,100,1000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.6582693626,3,500,5000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.6582693626,3,1000,10000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3620819173,3,5000,50000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3620819173,3,10000,100000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2718.1885352305,4,10,100,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.6209644571,4,50,500,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.2459384959,4,100,1000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.0404759884,4,500,5000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8753639114,4,1000,10000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4016366485,4,5000,50000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.026471012,4,10000,100000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,278.2571628952,5,10,100,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.3540270133,5,50,500,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9307121337,5,100,1000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8359488888,5,500,5000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.5399229065,5,1000,10000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0264710119,5,5000,50000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I5_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.9673546003,5,10000,100000,modcma_bipop,20,5,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,89.5953545121,1,10,100,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.9023289084,1,50,500,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.6467614851,1,100,1000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4478830489,1,500,5000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4213146713,1,1000,10000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1251723466,1,5000,50000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1251723466,1,10000,100000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,3.9598793997,2,10,100,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.3442610381,2,50,500,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.0099766181,2,100,1000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9148352016,2,500,5000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.7518397995,2,1000,10000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4015776715,2,5000,50000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.868561387,2,10000,100000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.2006808527,3,10,100,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.7133556902,3,50,500,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4698758801,3,100,1000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4607748145,3,500,5000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4607748145,3,1000,10000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4607748145,3,5000,50000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.8685586776,3,10000,100000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,230.3336137322,4,10,100,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.7844280132,4,50,500,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.1323939758,4,100,1000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.1123297497,4,500,5000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8162118889,4,1000,10000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4286680687,4,5000,50000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.7502149309,4,10000,100000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.1937953871,5,10,100,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.187109895,5,50,500,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3133982204,5,100,1000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1846265657,5,500,5000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1646681008,5,1000,10000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1449422479,5,5000,50000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I6_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1449422479,5,10000,100000,modcma_bipop,20,6,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.5664310241,1,10,100,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.2539054707,1,50,500,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4012366181,1,100,1000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3226106271,1,500,5000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3226106271,1,1000,10000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3226106271,1,5000,50000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.2238763908,1,10000,100000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,3.8842257882,2,10,100,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.6405708608,2,50,500,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.3287203865,2,100,1000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9213912797,2,500,5000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9148352016,2,1000,10000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0462297661,2,5000,50000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0462297661,2,10000,100000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.4921794517,3,10,100,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.9778177865,3,50,500,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.7481040997,3,100,1000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.737247554,3,500,5000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.6385106083,3,1000,10000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0857010564,3,5000,50000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0857010564,3,10000,100000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,354.7967136138,4,10,100,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.7751699014,4,50,500,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8032605514,4,100,1000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.7568926753,4,500,5000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.5002677235,4,1000,10000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4015888185,4,5000,50000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.8093313425,4,10000,100000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,27.6065544778,5,10,100,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.6116400903,5,50,500,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.7278186113,5,100,1000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.7174325321,5,500,5000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.7174325321,5,1000,10000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1844942697,5,5000,50000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I7_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1646681008,5,10000,100000,modcma_bipop,20,7,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,132.6363532675,1,10,100,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.3023606965,1,50,500,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8537288929,1,100,1000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3406029616,1,500,5000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.2831393368,1,1000,10000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0462738146,1,5000,50000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.9672627218,1,10000,100000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.8744644869,2,10,100,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.5795462105,2,50,500,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8845650304,2,100,1000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8753639114,2,500,5000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.6779229215,2,1000,10000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1251723466,2,5000,50000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.7895943426,2,10000,100000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,13.8677820588,3,10,100,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,3.1112531875,3,50,500,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8219779681,3,100,1000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.7964419876,3,500,5000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.6976514837,3,1000,10000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3226913586,3,5000,50000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,0.7106517621,3,10000,100000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,22.8800206801,4,10,100,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.7526123915,4,50,500,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.2104369341,4,100,1000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.5935669792,4,500,5000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3428290172,4,1000,10000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3428290172,4,5000,50000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0463216447,4,10000,100000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,3.6946154912,5,10,100,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.1708087118,5,50,500,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.552276697,5,100,1000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.5003597377,5,500,5000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.204139391,5,1000,10000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.204139391,5,5000,50000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I8_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.204139391,5,10000,100000,modcma_bipop,20,8,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,4.6967772676,1,10,100,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,3.0010821591,1,50,500,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.381794742,1,100,1000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9114796385,1,500,5000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.3423120419,1,1000,10000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0861935937,1,5000,50000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.0861935937,1,10000,100000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,7.4837551671,2,10,100,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.8377333292,2,50,500,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9734752982,2,100,1000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.9544201248,2,500,5000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.4410160602,2,1000,10000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1844023912,2,5000,50000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.1844023912,2,10000,100000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,354.3418574481,3,10,100,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.5926430692,3,50,500,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,2.1489271281,3,100,1000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.8345052242,3,500,5000,modcma_bipop,20,9,10
Data/Baselines\modcma_bipop_F20_I9_10D\data_f20_Schwefel\IOHprofiler_f20_DIM10.dat,1.40154477,3,1000,10000,modcma_bipop,20,9,10
